max_apertura.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
0.207	-2.31628	-22.55859	-3.92761	40.68604	-16.51611
0.2075	-3.8269	-23.66638	-6.04248	39.67896	-23.76709
0.208	-5.13611	-18.73169	-4.73328	30.41382	-18.8324
0.2085	-11.68213	-7.45239	-10.17151	29.20532	-14.90479
0.209	-9.16443	-5.84106	-12.48779	24.37134	-21.3501
0.2095	-4.12903	-13.69629	-7.35168	28.29895	-15.91187
0.21	-2.41699	-12.18567	-15.00549	26.08337	-23.66638
0.2105	0.40283	-13.99841	-6.54602	32.22656	-33.9386
0.211	-2.61841	-5.84106	-4.93469	21.45081	-33.63647
0.2115	-7.95593	3.32336	-0.30212	-9.16443	-20.24231
0.212	-1.40991	0.50354	11.38	-37.26196	-11.48071
0.2125	-1.71204	4.02832	20.64514	-45.52002	3.92761
0.213	4.12903	16.3147	15.00549	-35.34851	9.97009
0.2135	7.04956	18.63098	-3.7262	-37.06055	9.36584
0.214	3.7262	10.57434	5.74036	-38.16833	14.50195
0.2145	-4.33044	-2.21558	17.52319	-31.11877	11.58142
0.215	-7.5531	4.73328	12.18567	-36.35559	22.45789
0.2155	-8.35876	2.41699	16.11328	-21.75293	26.48621
0.216	3.92761	7.5531	19.83948	-24.97559	16.71753
0.2165	1.51062	8.8623	17.12036	-23.66638	11.2793
0.217	-1.40991	15.40833	14.50195	-18.73169	7.85522
0.2175	0.40283	9.36584	14.09912	-6.54602	-3.32336
0.218	0.20142	4.93469	10.77576	-0.90637	-25.88196
0.2185	-3.12195	5.23682	7.45239	3.7262	-37.36267
0.219	1.10779	-0.60425	14.90479	-7.15027	-42.19666
0.2195	0.50354	-1.91345	9.26514	-7.65381	-39.17542
0.22	5.33752	2.81982	2.61841	-3.52478	-29.60815
0.2205	2.92053	-3.62549	-5.43823	-4.63257	-30.31311
0.221	-0.70496	-5.94177	-5.74036	3.7262	-23.66638
0.2215	0.70496	-10.57434	-5.0354	5.33752	-16.91895
0.222	-1.40991	-12.78992	0.80566	5.74036	-15.20691
0.2225	-5.13611	-6.94885	5.33752	8.66089	-12.68921
0.223	-12.5885	-5.53894	6.14319	8.56018	-7.45239
0.2235	-12.18567	-8.35876	9.16443	8.15735	-6.2439
0.224	-6.84814	-0.80566	7.35168	2.01416	-3.22266
0.2245	-12.68921	-3.52478	-3.12195	-1.00708	-2.71912
0.225	-7.35168	-6.94885	-0.50354	-8.7616	6.94885
0.2255	-13.29346	-15.50903	-3.02124	-15.40833	4.93469
0.226	-16.91895	-18.12744	-16.01257	-19.03381	16.91895
0.2265	-17.12036	-9.56726	-24.16992	-13.19275	20.74585
0.227	-15.91187	-18.8324	-27.19116	-6.44531	24.87488
0.2275	-8.35876	-18.73169	-31.92444	14.09912	28.39966
0.228	-10.77576	-19.03381	-24.87488	23.46497	39.17542
0.2285	-2.11487	-7.15027	-2.61841	17.52319	48.54126
0.229	-2.21558	-2.31628	3.52478	25.27771	38.974
0.2295	-7.25098	13.59558	-4.53186	21.24939	6.84814
0.23	-3.02124	5.13611	-0.70496	24.47205	-16.81824
0.2305	-7.45239	-4.02832	8.45947	24.67346	-26.88904
0.231	-9.86938	4.83398	11.78284	1.40991	-29.60815
0.2315	-7.5531	-0.80566	11.38	2.41699	-22.45789
0.232	-6.2439	5.53894	14.70337	-7.45239	-21.04797
0.2325	-5.74036	2.31628	19.03381	-6.84814	-13.49487
0.233	-7.75452	3.22266	26.08337	-7.5531	-10.97717
0.2335	-5.13611	10.77576	22.86072	-7.35168	-6.04248
0.234	-12.78992	11.68213	20.24231	-9.86938	-4.22974
0.2345	-5.53894	13.39417	15.71045	-9.97009	-6.84814
0.235	-5.63965	18.32886	9.06372	-13.29346	-5.13611
0.2355	-9.86938	16.81824	6.94885	-11.2793	-6.3446
0.236	-7.5531	19.83948	9.66797	-8.66089	-0.90637
0.2365	-7.5531	25.88196	8.56018	-6.74744	1.00708
0.237	-7.5531	23.46497	0.50354	-4.73328	1.61133
0.2375	-7.5531	21.04797	4.73328	-7.35168	2.92053
0.238	-7.5531	25.47913	6.74744	-12.5885	2.11487
0.2385	-7.5531	20.74585	9.36584	-9.56726	-2.21558
0.239	-7.5531	13.797	2.31628	-4.12903	-0.10071
0.2395	-7.5531	8.05664	1.51062	-2.31628	1.61133
0.24	-7.5531	2.11487	7.04956	-1.91345	-0.30212
0.2405	-7.5531	0.60425	8.56018	0.90637	0.70496
0.241	-7.5531	-9.56726	10.57434	0.60425	4.33044
0.2415	-7.5531	-16.01257	6.74744	1.3092	-1.00708
0.242	-7.5531	-1.10779	-15.20691	8.05664	-2.31628
0.2425	-7.5531	5.33752	-26.28479	15.91187	-3.52478
0.243	-7.5531	-5.74036	-31.11877	12.99133	0.10071
0.2435	-7.15027	-8.25806	-15.71045	13.19275	0.50354
0.244	-6.54602	-7.65381	-3.12195	12.99133	-6.74744
0.2445	-0.50354	-11.58142	-1.71204	16.61682	-0.10071
0.245	-2.71912	-7.95593	-2.01416	19.03381	-5.23682
0.2455	-5.74036	-16.91895	-1.91345	17.22107	1.81274
0.246	-14.19983	-25.07629	5.33752	24.06921	9.97009
0.2465	-10.57434	-26.68762	1.61133	24.47205	10.0708
0.247	-17.72461	-28.29895	3.32336	16.61682	4.53186
0.2475	-9.86938	-15.30762	-7.15027	13.89771	3.7262
0.248	-5.74036	-15.60974	-4.33044	12.99133	1.00708
0.2485	2.41699	-17.22107	-12.38708	5.84106	4.02832
0.249	11.48071	-19.43665	-11.07788	5.84106	0.10071
0.2495	6.64673	-10.87646	-8.35876	4.73328	-1.2085
0.25	10.47363	-18.73169	-1.81274	2.31628	-0.70496
0.2505	8.25806	-8.7616	-1.40991	-3.32336	-0.20142
0.251	5.13611	-10.47363	-0.40283	-5.74036	-6.14319
0.2515	8.05664	-11.68213	-3.7262	-9.16443	-10.17151
0.252	9.46655	-8.15735	-7.85522	-12.28638	-3.8269
0.2525	9.86938	-7.75452	0.10071	-14.09912	-1.81274
0.253	6.44531	-0.60425	2.81982	-21.95435	-0.20142
0.2535	0.70496	-2.5177	15.81116	-22.15576	-3.52478
0.254	8.45947	11.98425	16.61682	-20.74585	-1.3092
0.2545	9.36584	19.73877	17.42249	-22.45789	-3.32336
0.255	3.62549	18.12744	12.99133	-18.53027	-2.61841
0.2555	3.32336	21.14868	6.14319	-13.19275	-3.52478
0.256	-0.40283	18.02673	10.77576	-21.65222	-6.3446
0.2565	-3.8269	14.60266	5.94177	-19.23523	0.20142
0.257	-5.53894	12.38708	1.71204	-22.35718	-6.64673
0.2575	5.13611	20.1416	-5.53894	-17.72461	-6.94885
0.258	-1.10779	9.06372	-3.92761	-5.84106	-9.16443
0.2585	2.41699	5.23682	-7.85522	-15.81116	-4.43115
0.259	11.88354	12.89062	7.75452	-9.56726	-1.2085
0.2595	10.37292	11.98425	21.65222	-1.71204	-2.71912
0.26	7.25098	0.10071	24.27063	-0.90637	-0.70496
0.2605	6.44531	7.35168	12.5885	-4.33044	-4.12903
0.261	6.84814	4.53186	7.04956	1.3092	-7.75452
0.2615	5.94177	1.71204	0.30212	3.62549	-6.64673
0.262	12.78992	3.22266	0.50354	7.25098	-0.10071
0.2625	5.0354	0	-0.80566	9.46655	-7.5531
0.263	7.65381	3.62549	-2.81982	8.56018	-4.53186
0.2635	12.5885	-0.90637	-7.85522	6.54602	-0.30212
0.264	7.25098	-8.35876	-15.91187	12.5885	-1.00708
0.2645	4.22974	-13.59558	-16.61682	19.43665	0.90637
0.265	-4.53186	-15.20691	-17.6239	19.94019	-3.02124
0.2655	-10.17151	-8.7616	-15.00549	13.49487	-0.20142
0.266	-13.797	-6.3446	-4.53186	19.23523	-3.92761
0.2665	-24.37134	-0.80566	-3.8269	9.97009	0.90637
0.267	-25.47913	3.52478	-2.71912	10.37292	-1.81274
0.2675	-27.89612	8.8623	-10.37292	5.84106	-5.53894
0.268	-28.39966	8.7616	-13.49487	8.96301	-7.04956
0.2685	-30.2124	4.22974	0.90637	5.53894	-4.63257
0.269	-30.61523	2.71912	3.22266	6.54602	-7.5531
0.2695	-27.59399	-9.56726	0.60425	-0.50354	-3.52478
0.27	-23.56567	-4.33044	-5.33752	-7.35168	-2.31628
0.2705	-22.86072	-1.51062	-3.52478	-5.0354	-2.92053
0.271	-16.71753	1.3092	-7.15027	-5.84106	5.53894
0.2715	-9.46655	7.5531	2.11487	-14.30054	2.5177
0.272	-5.13611	-4.12903	-1.10779	-13.797	1.00708
0.2725	-3.7262	-1.2085	5.33752	-9.46655	-0.30212
0.273	-10.47363	9.76868	4.63257	-19.83948	5.13611
0.2735	-13.39417	4.33044	6.54602	-19.63806	3.02124
0.274	-7.35168	6.04248	2.5177	-23.96851	-0.70496
0.2745	-4.73328	4.53186	4.53186	-24.47205	-2.41699
0.275	-2.5177	0.40283	1.91345	-21.24939	1.81274
0.2755	-3.22266	2.11487	-1.51062	-26.08337	0.60425
0.276	-3.12195	5.63965	3.32336	-23.26355	6.74744
0.2765	-4.12903	2.92053	8.35876	-16.41541	2.11487
0.277	-3.32336	6.44531	12.78992	-15.81116	1.51062
0.2775	6.84814	2.41699	8.56018	-16.91895	5.63965
0.278	12.18567	12.18567	8.15735	-18.73169	-0.60425
0.2785	8.96301	0.40283	9.16443	-22.6593	3.02124
0.279	10.77576	-2.11487	4.93469	-23.06213	2.31628
0.2795	15.20691	-4.93469	7.5531	-16.81824	1.40991
0.28	12.89062	-4.22974	-0.10071	-18.22815	3.22266
0.2805	9.56726	-11.2793	0.90637	-17.92603	5.33752
0.281	9.36584	-3.7262	2.92053	-11.88354	3.22266
0.2815	1.51062	-9.86938	-4.93469	-8.8623	-1.51062
0.282	2.71912	-7.35168	-17.01965	-1.2085	-16.41541
0.2825	4.22974	-8.96301	-19.53735	8.15735	-16.01257
0.283	10.57434	-14.30054	-22.15576	31.32019	-19.13452
0.2835	6.04248	-14.60266	-7.04956	29.60815	-8.56018
0.284	-0.30212	-9.97009	-4.73328	27.99683	-2.21558
0.2845	-3.42407	-12.18567	-17.01965	23.8678	-1.91345
0.285	-1.40991	-16.11328	-18.8324	29.70886	-1.40991
0.2855	0.20142	-16.51611	-22.15576	25.57983	10.47363
0.286	-6.54602	-17.82532	-17.6239	23.46497	21.24939
0.2865	-6.14319	-10.47363	-11.98425	17.6239	18.42957
0.287	0.70496	-11.58142	-15.60974	14.70337	16.3147
0.2875	-0.70496	-15.1062	-11.58142	13.89771	11.98425
0.288	-1.91345	-13.99841	-8.35876	11.78284	9.16443
0.2885	-0.70496	-7.35168	-6.94885	9.86938	-1.00708
0.289	-2.11487	-10.57434	-10.17151	2.01416	-3.8269
0.2895	-0.10071	0.60425	-0.90637	2.01416	5.33752
0.29	2.11487	-7.04956	1.10779	-4.53186	0.50354
0.2905	1.51062	-5.94177	-1.2085	-10.57434	6.44531
0.291	-3.32336	-1.61133	-8.7616	-21.85364	0.50354
0.2915	-3.7262	2.11487	-5.94177	-20.54443	5.53894
0.292	-1.51062	-6.2439	-9.46655	-25.57983	9.06372
0.2925	-2.92053	-3.92761	2.11487	-23.26355	6.94885
0.293	-0.40283	0	3.7262	-19.94019	3.32336
0.2935	-1.10779	-2.11487	3.7262	-12.38708	-1.91345
0.294	-3.92761	0.50354	3.8269	-7.35168	-3.7262
0.2945	0.30212	-0.30212	14.60266	-7.25098	-8.7616
0.295	-1.40991	8.66089	15.91187	-3.92761	-14.70337
0.2955	-2.41699	15.1062	18.53027	-8.66089	-8.56018
0.296	-2.5177	9.36584	16.81824	-3.12195	-16.11328
0.2965	3.62549	16.41541	8.25806	2.11487	-13.09204
0.297	-3.32336	13.797	6.94885	-2.41699	-18.53027
0.2975	3.7262	14.40125	5.43823	1.10779	-13.19275
0.298	4.93469	18.42957	6.44531	-4.83398	-13.797
0.2985	2.41699	11.58142	3.32336	-3.52478	-5.94177
0.299	0.70496	19.03381	-0.10071	4.43115	-15.00549
0.2995	1.71204	13.69629	8.25806	2.5177	-10.97717
0.3	-4.83398	17.82532	1.91345	1.91345	-5.74036
0.3005	-2.92053	10.97717	5.53894	-0.50354	-6.64673
0.301	-1.3092	7.75452	-1.81274	8.7616	-10.57434
0.3015	-8.66089	2.01416	-2.71912	9.97009	-2.21558
0.302	-3.92761	-1.61133	-3.92761	10.57434	6.04248
0.3025	-3.02124	-10.17151	-5.13611	19.03381	11.2793
0.303	-8.45947	-12.68921	-9.26514	13.59558	11.88354
0.3035	-12.08496	-9.86938	-9.26514	17.22107	16.91895
0.304	-11.17859	-20.64514	-6.64673	13.59558	22.05505
0.3045	-7.75452	-17.42249	-7.45239	18.42957	20.24231
0.305	-8.25806	-20.24231	-5.33752	20.24231	13.49487
0.3055	-8.66089	-20.74585	-7.5531	14.30054	12.68921
0.306	-5.13611	-17.6239	-7.75452	15.40833	1.3092
0.3065	-10.37292	-18.42957	-7.95593	12.5885	6.84814
0.307	-6.74744	-13.797	-18.42957	16.61682	10.17151
0.3075	-10.77576	-17.42249	-12.18567	3.62549	13.29346
0.308	-5.94177	-13.49487	-16.81824	4.63257	15.1062
0.3085	-5.53894	-10.97717	-12.38708	1.81274	18.22815
0.309	-9.16443	-7.65381	-11.17859	2.21558	13.09204
0.3095	-3.12195	-7.15027	-0.80566	-6.14319	-2.5177
0.31	-4.33044	-7.85522	0.50354	-19.63806	5.23682
0.3105	-3.52478	3.62549	7.45239	-22.25647	-0.90637
0.311	-5.13611	5.0354	10.97717	-32.12585	-9.16443
0.3115	1.00708	6.54602	7.15027	-44.61365	-11.2793
0.312	-3.7262	-5.23682	11.17859	-28.70178	4.73328
0.3125	-1.51062	-5.33752	5.63965	-5.94177	12.99133
0.313	0.80566	-1.71204	-7.95593	-1.91345	10.17151
0.3135	8.8623	2.81982	-10.87646	8.35876	6.14319
0.314	-2.5177	-2.5177	0.10071	7.25098	-5.33752
0.3145	3.32336	-6.3446	-4.12903	3.12195	-14.50195
0.315	7.5531	-3.02124	3.7262	4.12903	-18.02673
0.3155	3.32336	-10.57434	7.45239	0.70496	-17.22107
0.316	2.71912	-12.38708	11.78284	-0.10071	-12.68921
0.3165	1.10779	5.53894	6.84814	-3.32336	-10.57434
0.317	0.40283	12.5885	2.5177	-15.30762	-16.01257
0.3175	-3.42407	13.99841	11.78284	-13.19275	-14.80408
0.318	-6.3446	9.26514	4.53186	-9.46655	-9.36584
0.3185	-7.35168	0.50354	15.81116	-5.33752	-9.26514
0.319	-11.68213	-4.43115	23.66638	-7.95593	-4.93469
0.3195	-1.3092	-2.5177	14.90479	-3.12195	-19.03381
0.32	-1.3092	-1.2085	6.84814	-3.62549	-14.60266
0.3205	0.80566	-3.02124	6.54602	4.12903	-8.96301
0.321	-1.91345	-3.52478	-3.22266	9.16443	-1.71204
0.3215	1.51062	-8.05664	-1.51062	17.01965	13.59558
0.322	3.22266	-9.36584	-8.7616	10.97717	20.54443
0.3225	-5.94177	-2.41699	-8.66089	13.09204	14.80408
0.323	-6.14319	-16.41541	-17.01965	20.04089	19.43665
0.3235	4.22974	-12.38708	-25.07629	19.63806	18.8324
0.324	10.67505	-12.89062	-32.12585	10.37292	6.64673
0.3245	8.7616	-19.33594	-34.34143	20.24231	8.56018
0.325	2.5177	-18.73169	-19.13452	25.07629	-2.71912
0.3255	-8.8623	-8.96301	-0.10071	27.29187	0.70496
0.326	-11.78284	-2.31628	-3.12195	18.8324	9.26514
0.3265	-15.81116	-3.52478	-8.35876	-2.5177	20.74585
0.327	-16.11328	-6.94885	-21.85364	-6.84814	18.73169
0.3275	-13.59558	-1.51062	-29.30603	-0.10071	1.91345
0.328	-4.83398	-0.70496	-25.27771	6.14319	-10.17151
0.3285	-2.31628	5.63965	-15.60974	9.66797	-19.83948
0.329	-4.43115	9.06372	6.74744	8.45947	-10.27222
0.3295	-8.56018	13.99841	9.86938	5.33752	1.00708
0.33	-13.29346	6.94885	-1.91345	-0.20142	-0.80566
0.3305	-10.37292	-4.33044	-3.02124	2.92053	4.83398
0.331	-10.27222	-15.20691	-6.3446	-6.94885	7.15027
0.3315	-12.99133	-17.52319	10.97717	-11.78284	13.69629
0.332	-5.94177	-4.33044	8.05664	-10.57434	6.14319
0.3325	-9.26514	-5.53894	2.81982	-10.87646	5.23682
0.333	-5.43823	-1.10779	13.09204	-19.23523	0.90637
0.3335	6.94885	8.96301	3.22266	-20.24231	0.80566
0.334	0.40283	15.20691	-1.51062	-16.61682	-4.53186
0.3345	-7.15027	8.45947	-1.3092	-12.99133	-3.32336
0.335	-17.52319	-1.81274	13.99841	-18.53027	-9.46655
0.3355	-12.5885	-5.13611	12.68921	-18.32886	-16.61682
0.336	-10.37292	1.61133	5.33752	-15.40833	-5.94177
0.3365	-3.8269	-0.90637	9.56726	-19.13452	-11.48071
0.337	-3.8269	-0.40283	14.70337	-13.19275	-12.5885
0.3375	-0.10071	-0.50354	15.00549	-20.24231	-16.71753
0.338	0.60425	4.83398	13.797	-13.19275	-17.32178
0.3385	4.33044	-0.20142	9.36584	-10.27222	-19.23523
0.339	7.65381	-4.83398	5.0354	-12.48779	-16.3147
0.3395	8.05664	-7.35168	4.22974	-8.66089	-13.797
0.34	10.37292	-8.05664	1.51062	-2.5177	-10.87646
0.3405	4.93469	-1.3092	-2.92053	5.53894	-10.67505
0.341	5.0354	-4.43115	-2.41699	0.90637	-3.7262
0.3415	6.54602	-4.43115	-5.23682	9.66797	-6.14319
0.342	1.3092	-0.90637	-5.74036	15.1062	3.7262
0.3425	6.54602	-5.13611	-7.75452	16.21399	2.5177
0.343	6.64673	-8.35876	-12.89062	21.45081	1.00708
0.3435	7.45239	-9.76868	-17.42249	20.04089	7.45239
0.344	8.7616	-10.37292	-22.15576	14.60266	11.68213
0.3445	5.33752	-11.68213	-20.84656	10.87646	18.12744
0.345	9.86938	-15.40833	-22.6593	12.08496	19.63806
0.3455	5.13611	-11.98425	-18.12744	2.31628	14.60266
0.346	2.31628	-13.09204	-17.32178	1.3092	18.63098
0.3465	5.13611	-18.02673	-13.797	1.40991	15.40833
0.347	1.91345	-20.04089	-18.22815	-1.51062	15.50903
0.3475	-0.10071	-16.01257	-13.99841	-0.10071	18.42957
0.348	-7.04956	-10.47363	-19.23523	-4.33044	25.07629
0.3485	-11.68213	-7.85522	-17.52319	-11.58142	26.08337
0.349	-5.23682	-13.797	-15.71045	-7.35168	25.07629
0.3495	-8.35876	-7.85522	-17.6239	-3.92761	9.76868
0.35	-8.45947	-14.40125	-14.60266	2.01416	10.0708
0.3505	-12.38708	-18.8324	1.3092	1.10779	1.40991
0.351	-14.40125	-15.40833	3.52478	-2.21558	-0.90637
0.3515	-14.30054	-13.69629	-4.33044	-1.10779	0.30212
0.352	-25.88196	-7.35168	-15.40833	-1.2085	-0.10071
0.3525	-19.43665	-7.04956	-23.96851	-3.62549	-9.26514
0.353	-14.70337	7.95593	-25.27771	-2.81982	-27.89612
0.3535	-21.65222	19.73877	-6.94885	-8.25806	-49.85046
0.354	-17.42249	19.13452	12.48779	-13.29346	-44.71436
0.3545	-8.56018	25.177	24.27063	-23.96851	-36.25488
0.355	-6.2439	18.22815	36.25488	-23.46497	-28.80249
0.3555	3.52478	10.67505	45.41931	-19.03381	-30.81665
0.356	-0.10071	15.00549	29.50745	-13.89771	-18.32886
0.3565	3.92761	12.5885	17.22107	-4.93469	-16.01257
0.357	2.92053	5.53894	9.46655	-11.68213	-19.03381
0.3575	-0.80566	7.25098	1.00708	-6.74744	-15.20691
0.358	1.3092	2.31628	3.8269	-7.95593	-5.13611
0.3585	-0.80566	-4.02832	2.01416	-10.57434	-9.76868
0.359	-1.3092	-4.12903	-0.30212	-9.36584	-2.31628
0.3595	-7.75452	-2.01416	-3.7262	-1.40991	-0.30212
0.36	-11.88354	-9.97009	-2.31628	-0.10071	0.70496
0.3605	-10.37292	-8.96301	3.12195	-2.41699	0.90637
0.361	-13.89771	-9.16443	7.15027	0.40283	-0.10071
0.3615	-19.23523	-8.35876	7.75452	3.7262	3.7262
0.362	-15.40833	-9.56726	-4.53186	5.63965	0.70496
0.3625	-10.77576	-7.5531	-5.63965	9.26514	-2.71912
0.363	-9.56726	-15.60974	-5.13611	11.07788	-0.90637
0.3635	-2.01416	-17.92603	-3.02124	10.77576	-2.92053
0.364	-1.3092	-11.17859	-1.10779	12.99133	-5.74036
0.3645	-7.65381	-13.49487	-4.83398	13.99841	-7.04956
0.365	-4.63257	-12.89062	-3.02124	11.38	-0.90637
0.3655	-0.30212	-13.99841	2.61841	16.11328	-0.80566
0.366	-1.10779	-13.99841	-1.00708	13.797	1.40991
0.3665	-1.2085	-19.94019	-8.15735	12.5885	1.71204
0.367	-9.86938	-17.6239	-8.96301	8.7616	-2.11487
0.3675	-9.16443	-4.73328	-11.78284	6.54602	-1.51062
0.368	-7.75452	-10.17151	-14.30054	9.66797	-1.3092
0.3685	-3.52478	-8.05664	-5.53894	16.81824	-0.20142
0.369	-1.81274	-8.56018	-13.39417	5.74036	-5.74036
0.3695	5.33752	-6.3446	-9.46655	1.81274	-5.43823
0.37	0.50354	5.33752	-7.45239	2.41699	-4.12903
0.3705	-7.25098	-0.80566	-8.66089	5.13611	-4.33044
0.371	-3.7262	2.92053	-2.01416	3.8269	-4.33044
0.3715	-4.83398	-1.81274	-4.33044	-4.43115	-4.63257
0.372	-1.2085	2.92053	-0.40283	-4.12903	-1.3092
0.3725	4.83398	1.3092	-3.8269	-8.8623	-4.33044
0.373	0.40283	10.47363	4.93469	-11.58142	-3.92761
0.3735	-1.2085	7.35168	12.78992	-14.90479	-2.11487
0.374	-2.01416	8.7616	7.85522	-18.8324	-7.75452
0.3745	-4.33044	13.39417	7.15027	-13.797	-7.5531
0.375	-2.92053	12.48779	13.09204	-9.46655	-7.85522
0.3755	-2.71912	15.40833	9.66797	-13.69629	-10.17151
0.376	-4.63257	12.5885	5.33752	-21.65222	-8.7616
0.3765	-3.8269	7.15027	4.83398	-21.95435	-4.83398
0.377	-1.91345	15.71045	12.18567	-21.24939	-7.35168
0.3775	-3.22266	10.87646	7.85522	-17.82532	-6.04248
0.378	-4.22974	9.36584	12.08496	-12.08496	-3.7262
0.3785	-0.60425	9.06372	6.44531	-8.66089	-9.36584
0.379	-1.51062	8.25806	3.8269	-6.04248	-6.14319
0.3795	-3.32336	4.12903	5.0354	-16.51611	-7.85522
0.38	-3.92761	3.02124	4.33044	-31.52161	-2.92053
0.3805	-3.32336	13.89771	1.3092	-39.88037	-3.02124
0.381	-8.56018	6.94885	2.5177	-44.41223	-8.96301
0.3815	-3.22266	0.40283	-0.50354	-34.94568	-2.81982
0.382	1.71204	2.41699	-9.97009	-21.24939	1.51062
0.3825	6.2439	-1.81274	-5.63965	-14.30054	9.76868
0.383	5.43823	-0.50354	-10.87646	-4.93469	8.05664
0.3835	-1.81274	-5.63965	-19.13452	-6.14319	3.8269
0.384	3.32336	-6.94885	-18.63098	6.44531	-7.35168
0.3845	-1.10779	-7.15027	-20.74585	27.79541	-0.10071
0.385	7.75452	-13.797	-22.86072	44.61365	13.49487
0.3855	3.22266	-13.59558	-27.59399	53.87878	13.19275
0.386	0.60425	-13.59558	-19.03381	45.82214	15.60974
0.3865	1.91345	-14.60266	-17.32178	31.82373	14.80408
0.387	-0.70496	-14.80408	-10.37292	30.81665	12.08496
0.3875	-7.15027	-18.73169	-2.92053	27.79541	-0.50354
0.388	0.60425	-13.19275	-3.92761	21.95435	-2.21558
0.3885	-3.52478	-2.11487	-5.23682	24.27063	-9.06372
0.389	-3.22266	-7.95593	-6.64673	21.65222	-9.97009
0.3895	-1.81274	-2.71912	-5.33752	9.97009	-13.797
0.39	-3.92761	-0.10071	-9.16443	5.33752	-10.57434
0.3905	1.00708	-0.60425	-3.7262	6.94885	-13.89771
0.391	-0.10071	5.53894	4.12903	1.81274	-12.38708
0.3915	4.22974	2.41699	4.83398	-3.92761	-5.53894
0.392	-5.74036	1.71204	8.05664	-3.62549	1.2085
0.3925	-6.04248	2.31628	7.85522	-7.95593	5.74036
0.393	-3.02124	5.33752	11.2793	-12.38708	-3.8269
0.3935	-3.32336	12.99133	8.05664	-11.68213	-8.15735
0.394	-5.0354	11.48071	12.89062	-15.00549	-4.93469
0.3945	1.3092	19.73877	20.04089	-19.73877	-3.92761
0.395	-9.36584	11.48071	15.50903	-18.63098	-3.7262
0.3955	-10.57434	13.797	13.797	-21.24939	-4.33044
0.396	-3.92761	14.80408	10.97717	-11.17859	2.31628
0.3965	-5.94177	13.69629	8.05664	-7.85522	-0.30212
0.397	-0.10071	13.19275	0.60425	-14.50195	-5.63965
0.3975	-10.57434	12.5885	8.15735	-9.16443	-2.71912
0.398	-4.12903	7.85522	4.12903	-14.19983	-1.61133
0.3985	-7.35168	6.44531	10.0708	-7.25098	3.32336
0.399	-4.93469	3.92761	7.75452	-7.45239	8.7616
0.3995	-10.97717	-0.10071	1.51062	-6.44531	8.56018
0.4	-11.2793	0.40283	5.53894	1.3092	10.97717
0.4005	-8.56018	-1.81274	5.23682	-1.10779	4.33044
0.401	-2.11487	-2.5177	-6.3446	0.50354	1.91345
0.4015	-4.93469	-9.56726	-5.74036	3.32336	8.56018
0.402	-1.51062	-20.54443	-2.11487	0.20142	11.68213
0.4025	-2.61841	-13.797	-2.11487	7.75452	6.94885
0.403	-0.30212	-17.6239	-9.66797	7.75452	8.96301
0.4035	-7.75452	-18.02673	-14.50195	6.74744	3.92761
0.404	-1.10779	-13.797	-20.34302	13.19275	4.12903
0.4045	-10.97717	-13.29346	-22.35718	12.28638	7.75452
0.405	-11.58142	-15.1062	-10.47363	14.40125	-2.92053
0.4055	-15.1062	-16.81824	-15.00549	12.38708	-5.13611
0.406	-6.04248	-14.80408	-15.40833	13.49487	1.51062
0.4065	-0.90637	-17.32178	-12.89062	11.38	-5.13611
0.407	-7.5531	-22.96143	-19.63806	6.74744	-5.94177
0.4075	-3.92761	-14.09912	-2.81982	15.1062	-1.91345
0.408	-3.8269	-4.93469	-0.10071	12.18567	-8.35876
0.4085	-5.0354	1.71204	-1.3092	4.93469	-8.66089
0.409	-3.8269	-1.40991	-2.21558	0.30212	-11.98425
0.4095	-8.05664	3.8269	-10.97717	7.65381	-7.95593
0.41	-7.35168	3.22266	-12.89062	5.43823	-9.86938
0.4105	-2.92053	6.44531	-5.43823	6.84814	-16.41541
0.411	-6.3446	1.51062	1.91345	-2.11487	-6.64673
0.4115	-7.5531	4.02832	0.90637	-3.8269	-10.17151
0.412	-7.95593	14.80408	6.54602	-10.97717	-22.86072
0.4125	-4.73328	10.57434	4.33044	-7.95593	-30.51453
0.413	2.31628	10.27222	7.35168	-12.38708	-36.65771
0.4135	2.11487	5.74036	6.04248	-6.44531	-23.66638
0.414	3.52478	1.61133	5.0354	-0.40283	-20.94727
0.4145	2.31628	8.96301	3.92761	-0.70496	-10.77576
0.415	8.66089	4.63257	7.15027	-1.3092	-7.45239
0.4155	2.11487	12.18567	6.94885	-4.53186	3.32336
0.416	1.2085	11.78284	6.74744	2.01416	16.81824
0.4165	3.8269	9.66797	8.45947	6.14319	16.51611
0.417	1.61133	3.8269	5.53894	7.15027	0.90637
0.4175	2.21558	3.42407	9.26514	10.37292	-12.38708
0.418	-3.52478	4.22974	9.06372	0.30212	-2.71912
0.4185	-3.02124	13.29346	7.25098	-19.03381	2.61841
0.419	-0.40283	8.45947	4.93469	-42.8009	8.56018
0.4195	-6.14319	7.15027	0.30212	-39.67896	5.84106
0.42	-7.35168	2.5177	4.12903	-26.58691	13.49487
0.4205	-4.12903	-7.65381	8.05664	-16.41541	8.8623
0.421	-6.2439	-8.8623	2.11487	-13.19275	6.04248
0.4215	-12.18567	-10.87646	6.54602	-8.66089	12.38708
0.422	-15.20691	-17.01965	-3.52478	-0.10071	8.7616
