chiusura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
1.2845	-44.81506	6.04248	-55.99365	-54.28162	-68.58215
1.285	-38.87329	-39.37683	59.61914	-66.56799	-36.55701
1.2855	-42.09595	-50.85754	87.31384	22.25647	-48.64197
1.286	-61.73401	-68.58215	129.00696	148.64502	-120.84961
1.2865	-55.2887	-63.94958	161.43494	221.85974	-159.42078
1.287	-44.21082	-77.64587	69.99207	262.14294	-104.3335
1.2875	-32.42798	-93.75916	-59.51843	212.99744	3.62549
1.288	-32.12585	-76.7395	-114.20288	141.09192	81.7749
1.2885	-37.16125	-50.55542	-97.28394	80.26428	96.07544
1.289	-31.11877	-35.34851	-39.07471	125.98572	64.75525
1.2895	-18.22815	-24.47205	-8.45947	164.05334	27.09045
1.29	-16.11328	-18.53027	-8.66089	138.3728	-40.78674
1.2905	-22.45789	-4.53186	8.7616	116.11633	-75.83313
1.291	-21.75293	-21.24939	7.35168	74.32251	-28.29895
1.2915	-16.81824	-34.34143	7.95593	-18.63098	18.22815
1.292	-13.59558	-46.12427	-4.73328	-97.68677	51.05896
1.2925	-8.8623	-55.79224	11.98425	-103.42712	75.12817
1.293	-1.61133	-59.1156	15.20691	-25.07629	62.53967
1.2935	-4.53186	-47.53418	-6.74744	14.60266	35.54993
1.294	-3.02124	-54.98657	-34.34143	128.20129	-14.80408
1.2945	-22.45789	-68.58215	-20.54443	201.91956	-45.82214
1.295	-21.75293	-55.08728	4.53186	178.35388	-28.29895
1.2955	-4.63257	-34.74426	13.29346	104.4342	9.66797
1.296	-1.2085	-26.68762	4.63257	51.66321	60.52551
1.2965	2.5177	-17.32178	-19.23523	7.75452	133.84094
1.297	-6.14319	-10.0708	-43.10303	-50.15259	204.9408
1.2975	-17.72461	-25.68054	-26.98975	-106.54907	268.89038
1.298	-20.04089	-33.53577	-24.87488	-141.49475	338.17749
1.2985	-47.8363	-48.84338	-19.53735	-120.64819	368.59131
1.299	-66.56799	-72.81189	-34.54285	-42.49878	345.32776
1.2995	-89.42871	-48.23914	-46.22498	-52.67029	318.53943
1.3	-99.19739	1.81274	-67.07153	-131.12183	293.56384
1.3005	-92.65137	33.33435	-72.40906	-191.64734	198.49548
1.301	-65.76233	38.06763	-63.64746	-197.28699	73.71826
1.3015	-41.18958	33.03223	-51.66321	-202.32239	-64.35242
1.302	-27.49329	53.87878	-25.47913	-203.53088	-185.90698
1.3025	-23.16284	59.71985	-4.83398	-202.02026	-170.09583
1.303	-10.17151	91.8457	91.64429	-266.47339	-94.46411
1.3035	46.42639	103.02429	108.86536	-344.42139	-75.02747
1.304	105.13916	104.4342	33.83789	-341.80298	-99.19739
1.3045	150.75989	62.9425	-21.85364	-261.94153	-54.38232
1.305	165.76538	24.37134	-76.63879	-166.16821	45.62073
1.3055	155.79529	5.74036	-103.22571	-105.03845	89.63013
1.306	111.28235	6.64673	-109.16748	5.94177	-11.17859
1.3065	80.86853	-2.71912	-119.84253	144.11316	-94.56482
1.307	58.61206	-51.46179	-86.50818	152.47192	-79.96216
1.3075	39.98108	-59.31702	13.59558	74.52393	-73.11401
1.308	16.71753	-59.61914	62.03613	13.89771	-120.34607
1.3085	8.96301	-63.54675	137.96997	9.16443	-127.79846
1.309	0.20142	-92.95349	172.3114	109.67102	-105.03845
1.3095	-19.63806	-40.58533	25.78125	188.82751	-104.73633
1.31	-6.94885	69.48853	-25.78125	103.52783	-148.64502
1.3105	-10.37292	167.57812	-13.09204	-63.34534	-139.07776
1.311	-16.01257	161.53564	13.39417	-117.82837	-54.0802
1.3115	-16.41541	104.23279	58.10852	-72.61047	12.99133
1.312	-44.31152	36.65771	92.34924	68.78357	-5.53894
1.3125	-49.24622	-21.24939	68.58215	145.8252	-47.13135
1.313	-38.16833	-29.70886	-24.97559	141.69617	-24.47205
1.3135	-23.46497	-20.1416	-51.36108	76.13525	12.78992
1.314	-7.85522	-36.15417	-65.56091	75.73242	4.93469
1.3145	0.80566	-35.75134	-38.67188	148.4436	-56.09436
1.315	12.99133	-15.00549	-8.8623	152.1698	-121.35315
1.3155	22.55859	18.02673	50.65613	93.35632	-217.63
1.316	34.84497	51.66321	78.65295	51.66321	-274.42932
1.3165	41.08887	45.82214	61.23047	128.70483	-234.95178
1.317	32.62939	9.46655	52.26746	171.50574	-124.27368
1.3175	26.68762	2.71912	19.94019	125.18005	49.64905
1.318	26.3855	5.53894	18.8324	75.63171	145.72449
1.3185	21.65222	-18.12744	-22.86072	87.71667	185.30273
1.319	24.16992	-8.56018	-54.0802	40.2832	223.47107
1.3195	21.45081	0.10071	-55.2887	-17.82532	229.71497
1.32	21.24939	3.32336	-26.48621	-19.03381	184.29565
1.3205	14.80408	-11.17859	18.73169	8.96301	139.78271
1.321	9.06372	-4.33044	1.40991	13.19275	157.30591
1.3215	3.32336	0.30212	-47.43347	-26.98975	166.87317
1.322	-18.32886	-54.18091	-42.90161	-11.78284	143.10608
1.3225	-0.70496	-77.54517	-47.43347	-4.73328	125.07935
1.323	8.15735	-35.34851	-88.32092	-20.04089	110.87952
1.3235	19.94019	-17.12036	-113.39722	-32.02515	109.4696
1.324	33.53577	-11.58142	-94.56482	-8.15735	88.82446
1.3245	41.18958	-22.86072	-60.12268	-1.00708	97.38464
1.325	36.65771	-47.93701	-52.06604	-52.67029	103.82996
1.3255	24.16992	-112.69226	-30.91736	-67.8772	86.10535
1.326	14.90479	-89.63013	-11.48071	-65.96375	71.80481
1.3265	4.53186	-7.35168	-2.21558	-52.771	24.37134
1.327	16.61682	38.16833	37.56409	-58.61206	-31.21948
1.3275	35.75134	34.44214	70.3949	-141.79688	-61.43188
1.328	78.75366	38.26904	-43.10303	-151.36414	-42.8009
1.3285	96.47827	55.99365	-157.00378	-119.64111	-10.67505
1.329	71.30127	4.53186	-58.30994	-156.80237	-24.87488
1.3295	54.28162	-5.0354	37.7655	-244.0155	-23.66638
1.33	19.43665	34.34143	70.09277	-219.14062	-77.14233
1.3305	-26.18408	5.13611	127.69775	7.45239	-174.92981
1.331	-58.20923	-60.22339	156.90308	-4.02832	-201.11389
1.3315	-59.82056	-88.42163	177.64893	-177.24609	-202.72522
1.332	-77.84729	-77.948	218.8385	-295.98083	-214.40735
1.3325	-94.56482	-47.53418	246.83533	-287.72278	-217.93213
1.333	-91.64429	62.43896	420.25452	-182.08008	-197.68982
1.3335	-85.09827	129.91333	421.3623	25.68054	-167.17529
1.334	-80.86853	135.55298	99.2981	226.89514	-124.87793
1.3345	-84.19189	54.78516	-199.30115	444.52515	-34.24072
1.335	-65.05737	-9.26514	-237.26807	398.30017	5.13611
1.3355	-27.6947	128.60413	-200.50964	207.15637	2.31628
1.336	0.30212	247.94312	-243.61267	107.95898	4.22974
1.3365	-1.81274	159.62219	-191.24451	27.49329	-0.10071
1.337	-25.37842	-2.21558	-80.06287	32.22656	5.43823
1.3375	-31.32019	-65.3595	25.78125	93.55774	31.72302
1.338	-2.5177	-106.8512	23.06213	192.35229	65.86304
1.3385	24.27063	-130.21545	-41.79382	152.47192	125.88501
1.339	47.23206	-75.22888	-43.50586	76.84021	122.15881
1.3395	43.90869	-24.47205	-12.68921	55.59082	108.05969
1.34	40.78674	-56.09436	6.14319	63.94958	74.52393
1.3405	57.50427	-121.55457	-20.84656	46.22498	66.26587
1.341	85.70251	-145.32166	-43.20374	19.83948	53.67737
1.3415	115.7135	-155.9967	-44.51294	-28.80249	47.23206
1.342	120.7489	-184.39636	-62.64038	-46.12427	54.0802
1.3425	110.47668	-185.90698	-91.44287	-35.75134	37.96692
1.343	104.03137	-129.20837	-103.32642	-56.90002	-0.50354
1.3435	95.47119	-76.7395	-50.15259	-60.3241	-6.74744
1.344	73.21472	-44.61365	-38.67188	0.80566	-28.09753
1.3445	18.32886	-58.30994	-15.00549	78.65295	-57.20215
1.345	13.59558	-105.84412	19.33594	72.40906	-60.22339
1.3455	16.11328	-32.93152	62.8418	9.97009	-87.61597
1.346	4.53186	40.38391	25.47913	32.62939	-117.82837
1.3465	4.53186	19.03381	-1.40991	44.0094	-121.65527
1.347	7.75452	-2.31628	23.46497	43.40515	-93.35632
1.3475	19.43665	-27.59399	11.78284	35.14709	-71.90552
1.348	16.3147	-65.56091	-55.49011	47.43347	-56.5979
1.3485	-16.91895	-136.25793	-129.81262	20.64514	-76.84021
1.349	-25.98267	-215.31372	-90.5365	-61.02905	-92.44995
1.3495	-20.74585	-185.00061	15.30762	-83.28552	-99.3988
1.35	-29.10461	-39.17542	107.65686	-86.20605	-91.24146
1.3505	-19.43665	36.15417	162.44202	-74.2218	-33.43506
1.351	-11.07788	53.27454	102.42004	-70.59631	22.35718
1.3515	-25.88196	49.54834	67.97791	-39.47754	58.51135
1.352	-53.17383	4.83398	96.7804	-68.17932	76.23596
1.3525	-63.14392	24.67346	59.1156	-18.93311	64.151
1.353	-55.2887	98.49243	2.21558	59.1156	89.63013
1.3535	-43.90869	182.98645	-127.09351	43.20374	88.52234
1.354	-19.53735	208.7677	-163.95264	-49.64905	113.1958
1.3545	-5.94177	231.82983	-125.68359	-208.36487	119.94324
1.355	3.32336	238.67798	-73.21472	-243.00842	112.28943
1.3555	6.54602	201.31531	-64.05029	-186.41052	87.91809
1.356	-8.25806	205.14221	-46.12427	-152.67334	47.43347
1.3565	2.81982	210.68115	45.92285	-225.68665	16.21399
1.357	-1.91345	158.21228	55.49011	-186.71265	-23.46497
1.3575	-22.86072	79.05579	24.06921	-83.58765	-76.33667
1.358	-45.01648	162.84485	2.92053	-77.54517	-108.46252
1.3585	-34.34143	220.14771	4.73328	-152.67334	-78.75366
1.359	-13.49487	178.65601	4.43115	-179.96521	-59.71985
1.3595	-43.00232	164.15405	47.23206	-111.18164	-51.86462
1.36	-67.8772	180.16663	17.82532	-52.67029	-76.23596
1.3605	-61.12976	155.19104	-30.91736	-26.48621	-152.97546
1.361	-37.7655	58.51135	52.97241	-62.8418	-230.31921
1.3615	-29.91028	-36.35559	125.7843	-94.2627	-177.04468
1.362	-65.76233	-23.56567	85.60181	63.54675	-183.38928
1.3625	-93.55774	11.88354	58.30994	228.30505	-213.19885
1.363	-84.19189	-27.09045	77.34375	296.38367	-264.96277
1.3635	-61.12976	-104.13208	193.56079	180.06592	-253.48206
1.364	-65.15808	-127.69775	456.71082	107.95898	-188.32397
1.3645	-49.44763	-150.35706	416.02478	62.13684	-94.86694
1.365	-44.31152	-121.9574	141.79688	-5.63965	0.20142
1.3655	-41.79382	-70.89844	-72.30835	-29.20532	99.3988
1.366	-47.03064	-87.61597	-78.45154	-30.91736	169.49158
1.3665	-55.18799	-141.09192	62.33826	-39.98108	235.45532
1.367	-38.67188	-142.19971	133.13599	-31.62231	246.63391
1.3675	-29.00391	-74.02039	77.44446	32.93152	207.96204
1.368	-15.81116	-52.46887	-71.30127	100.40588	152.77405
1.3685	0.70496	-12.89062	-83.58765	86.8103	59.82056
1.369	10.17151	10.57434	-63.64746	117.52625	30.81665
1.3695	13.99841	5.84106	-93.25562	121.9574	54.18091
1.37	-4.33044	-32.12585	-101.71509	104.73633	25.27771
1.3705	-12.18567	-68.28003	-107.25403	155.29175	-18.63098
1.371	-16.71753	-24.06921	-121.35315	172.10999	-11.88354
1.3715	-9.06372	55.69153	-95.5719	92.34924	-10.67505
1.372	-18.8324	67.07153	-140.78979	1.91345	-26.68762
1.3725	-28.9032	39.98108	-97.78748	-64.75525	-19.53735
1.373	-21.85364	-26.28479	2.21558	-119.84253	-5.33752
1.3735	-11.07788	-2.71912	34.24072	-216.62292	1.3092
1.374	19.23523	95.16907	-73.41614	-303.43323	-1.51062
1.3745	32.93152	174.32556	-79.05579	-419.44885	-7.95593
1.375	33.33435	192.25159	-84.2926	-371.61255	62.13684
1.3755	26.68762	176.74255	-107.25403	-237.77161	88.72375
1.376	-20.34302	177.74963	-7.85522	-305.44739	85.19897
1.3765	-75.83313	169.99512	205.94788	-424.68567	50.85754
1.377	-78.95508	111.48376	356.20422	-318.64014	-71.20056
1.3775	-67.27295	62.33826	286.51428	-58.91418	-157.2052
1.378	-52.16675	7.45239	149.55139	149.04785	-180.46875
1.3785	-44.61365	-73.21472	-16.61682	169.59229	-164.05334
1.379	-66.56799	-152.87476	153.479	-85.09827	-204.63867
1.3795	-73.41614	-225.48523	214.60876	-92.95349	-176.54114
1.38	-34.64355	-277.85339	24.27063	72.30835	-164.85901
1.3805	-13.59558	-263.55286	-261.33728	214.70947	-111.9873
1.381	5.43823	-188.6261	-342.30652	191.44592	21.65222
1.3815	19.13452	-115.81421	-190.74097	-12.99133	168.18237
1.382	-23.16284	-91.24146	-16.81824	60.3241	209.47266
1.3825	-24.37134	-58.91418	61.23047	161.23352	250.05798
1.383	0.60425	38.77258	-42.59949	85.09827	270.80383
1.3835	18.63098	194.66858	-167.88025	74.52393	208.16345
1.384	34.94568	246.33179	-169.08875	88.82446	155.09033
1.3845	27.99683	155.29175	-136.66077	14.30054	216.62292
1.385	-6.74744	62.9425	-55.89294	2.5177	408.37097
1.3855	-21.95435	28.29895	-17.01965	31.32019	498.20251
1.386	-3.22266	31.62231	-69.68994	112.89368	364.96582
1.3865	1.10779	-2.5177	-67.27295	158.4137	227.70081
1.387	6.14319	-41.39099	-82.9834	157.40662	163.65051
1.3875	-13.29346	-108.56323	-157.50732	143.3075	126.58997
1.388	-53.67737	-105.94482	-268.38684	49.44763	123.16589
1.3885	-98.29102	-83.08411	-232.6355	-106.9519	108.46252
1.389	-118.53333	-129.30908	-70.3949	-60.52551	112.79297
1.3895	-102.01721	-137.76855	59.92126	15.50903	68.38074
1.39	-53.37524	-130.21545	28.60107	-27.6947	-44.0094
1.3905	-28.9032	-107.85828	-129.30908	-93.55774	-225.28381
1.391	28.39966	-18.32886	-175.13123	-118.2312	-331.22864
1.3915	48.23914	-6.2439	-175.83618	-18.93311	-382.79114
1.392	-2.21558	-65.56091	-66.36658	69.58923	-332.43713
1.3925	-30.71594	-72.61047	135.75439	49.95117	-226.19019
1.393	-15.30762	-65.15808	219.14062	38.87329	-121.55457
1.3935	4.12903	-19.43665	146.32874	150.9613	-87.31384
1.394	59.61914	27.49329	83.48694	134.5459	-75.02747
1.3945	90.13367	6.94885	178.25317	-15.40833	-27.6947
1.395	71.40198	-11.58142	144.21387	73.21472	90.13367
1.3955	-7.65381	16.61682	-84.89685	271.40808	139.48059
1.396	-7.95593	45.11719	-70.79773	290.44189	6.64673
1.3965	26.68762	29.80957	73.21472	34.44214	-104.53491
1.397	0.70496	51.76392	64.55383	-8.05664	-134.24377
1.3975	-10.17151	34.54285	-68.58215	123.06519	-31.92444
1.398	-14.40125	56.09436	-233.03833	176.33972	38.57117
1.3985	0.70496	150.9613	-260.3302	43.30444	-69.79065
1.399	15.50903	144.11316	-167.276	-68.98499	-156.60095
1.3995	3.92761	65.56091	-56.19507	-56.69861	-133.03528
1.4	-22.55859	4.12903	-81.57349	-82.07703	54.88586
1.4005	-11.07788	-29.20532	-113.59863	-136.25793	78.04871
1.401	1.3092	-68.38074	-61.12976	-34.03931	2.92053
1.4015	14.80408	-52.771	-26.28479	150.55847	-6.04248
1.402	54.38232	-46.92993	-20.04089	107.65686	38.77258
1.4025	61.33118	-92.04712	26.88904	46.22498	56.90002
1.403	30.81665	-86.91101	70.29419	1.40991	29.00391
1.4035	51.15967	-19.33594	177.85034	-190.23743	-7.75452
1.404	72.00623	-32.22656	246.63391	-222.36328	-19.83948
1.4045	59.31702	-139.48059	221.25549	-33.73718	-34.03931
1.405	39.98108	-180.06592	224.27673	138.97705	41.18958
1.4055	26.3855	-163.34839	91.94641	239.18152	90.63721
1.406	25.27771	-110.87952	-49.24622	219.84558	65.66162
1.4065	29.20532	-28.09753	-122.05811	49.85046	52.46887
1.407	47.8363	27.19116	-112.79297	-96.98181	49.14551
1.4075	40.48462	48.44055	-65.56091	-73.11401	36.75842
1.408	3.02124	45.62073	10.37292	53.17383	20.34302
1.4085	4.53186	89.83154	54.0802	104.3335	16.21399
1.409	32.93152	115.81421	46.22498	23.8678	16.81824
1.4095	51.5625	132.43103	-34.03931	34.64355	4.33044
1.41	49.24622	139.17847	-61.23047	-33.13293	-49.74976
1.4105	77.04163	87.81738	-116.21704	-24.27063	-110.27527
1.411	76.94092	-25.27771	-172.41211	96.67969	-156.60095
1.4115	44.81506	-48.23914	-120.64819	139.88342	-164.25476
1.412	32.42798	93.96057	-51.46179	-17.01965	-92.95349
1.4125	16.71753	145.8252	-35.75134	-171.50574	-49.44763
1.413	32.42798	80.96924	-35.54993	-259.32312	-13.19275
1.4135	35.65063	3.62549	114.70642	-407.16248	20.94727
1.414	18.8324	26.48621	288.62915	-414.01062	-85.09827
1.4145	-8.8623	64.45312	368.89343	-168.68591	-168.68591
1.415	-22.6593	90.73792	335.86121	-123.16589	-117.52625
1.4155	4.02832	29.00391	284.70154	-309.27429	-44.41223
1.416	12.48779	-10.77576	73.91968	-336.66687	31.92444
1.4165	5.63965	-76.43738	-47.43347	-271.81091	67.37366
1.417	-0.70496	-176.33972	103.02429	-271.30737	49.54834
1.4175	0.50354	-27.09045	91.94641	-172.61353	0.90637
1.418	5.74036	259.72595	18.42957	-107.25403	19.03381
1.4185	6.74744	404.9469	-24.77417	-10.47363	68.58215
1.419	11.17859	445.73364	-111.48376	60.12268	54.88586
1.4195	20.24231	390.64636	-172.91565	108.96606	13.59558
1.42	28.80249	287.42065	-329.21448	250.46082	-3.42407
1.4205	30.61523	169.69299	-395.78247	322.16492	-13.49487
1.421	28.09753	17.12036	-424.08142	316.02173	-12.99133
1.4215	34.34143	-90.13367	-345.93201	256.80542	-17.42249
1.422	39.17542	-297.18933	-159.52148	208.36487	-24.47205
1.4225	37.06055	-487.52747	39.57825	208.56628	-9.26514
1.423	38.87329	-534.55811	102.52075	164.35547	-3.52478
1.4235	12.5885	-465.77454	176.74255	148.14148	-27.6947
1.424	-29.30603	-360.23254	254.89197	148.94714	-91.745
1.4245	-31.32019	-318.53943	267.98401	100.20447	-113.59863
1.425	-47.8363	-253.68347	228.70789	78.45154	-55.69153
1.4255	-52.67029	-155.79529	107.25403	-5.94177	-37.56409
1.426	-49.24622	-102.62146	39.07471	-93.65845	-43.00232
1.4265	-34.24072	-36.55701	41.29028	-155.79529	-38.67188
1.427	-10.17151	34.24072	-17.01965	-177.14539	-82.88269
1.4275	4.02832	52.56958	41.18958	-133.3374	-84.99756
1.428	2.01416	155.29175	32.62939	-141.19263	1.2085
1.4285	-4.33044	305.74951	-140.8905	-174.92981	-4.43115
1.429	-15.60974	293.46313	-149.14856	-122.66235	-49.34692
1.4295	-43.60657	166.47034	-20.24231	-19.23523	-118.83545
1.43	-18.73169	-26.68762	49.54834	95.97473	-143.00537
1.4305	5.53894	-115.31067	67.37366	-15.60974	-105.94482
1.431	12.28638	-122.66235	-63.94958	-55.49011	-21.14868
1.4315	18.53027	-30.11169	-322.26562	37.36267	60.4248
1.432	39.27612	61.73401	-511.59668	15.20691	107.05261
1.4325	64.85596	141.99829	-562.85706	101.01013	98.99597
1.433	83.68835	274.53003	-470.70923	130.21545	81.57349
1.4335	111.48376	318.43872	-267.8833	-44.71436	20.04089
1.434	114.90784	192.25159	-23.06213	-162.54272	40.38391
1.4345	57.30286	75.73242	297.18933	-149.45068	106.8512
1.435	16.71753	17.12036	605.96008	-243.20984	123.56873
1.4355	-16.51611	-123.36731	842.42249	-212.79602	93.15491
1.436	-47.53418	-230.41992	870.11719	-4.22974	49.44763
1.4365	-56.09436	-318.84155	528.2135	289.83765	55.49011
1.437	-99.3988	-343.41431	148.3429	367.98706	113.39722
1.4375	-140.78979	-334.95483	22.35718	183.18787	164.05334
1.438	-138.3728	-353.78723	-40.08179	97.18323	195.27283
1.4385	-82.27844	-289.2334	-217.22717	-57.30286	176.23901
1.439	-54.0802	-217.32788	-252.97852	8.96301	99.60022
1.4395	-58.61206	-181.77795	-138.57422	152.1698	68.48145
1.44	-71.20056	-105.13916	95.5719	176.54114	13.29346
1.4405	-57.9071	-39.37683	66.46729	185.50415	-0.90637
1.441	-29.70886	-22.35718	-34.03931	167.276	12.99133
1.4415	-52.56958	-8.35876	17.42249	119.23828	-19.53735
1.442	-65.15808	-50.75684	28.70178	203.53088	-83.08411
1.4425	-46.82922	-98.89526	-56.49719	401.2207	-67.17224
1.443	-58.20923	-27.6947	-63.54675	311.8927	-20.24231
1.4435	-47.03064	10.77576	-15.91187	61.6333	25.177
1.444	-31.01807	6.54602	33.23364	-61.93542	23.8678
1.4445	-50.95825	153.98254	-22.05505	-54.78516	-107.45544
1.445	-30.71594	237.97302	-84.49402	-78.25012	-89.42871
1.4455	-3.22266	205.34363	-199.80469	-146.93298	6.14319
1.446	-18.22815	228.10364	-285.80933	-88.52234	17.6239
1.4465	-54.88586	166.67175	-198.39478	-44.0094	53.87878
1.447	-76.84021	101.61438	-66.36658	-99.19739	21.85364
1.4475	-55.79224	70.99915	32.32727	-132.43103	-65.76233
1.448	-29.00391	58.41064	27.19116	-70.59631	-151.66626
1.4485	12.38708	7.65381	-9.16443	8.56018	-143.00537
1.449	41.39099	-102.01721	2.71912	26.68762	-69.48853
1.4495	60.02197	-179.56238	-25.07629	158.81653	-64.45312
1.45	71.60339	-171.30432	-34.94568	322.06421	-137.46643
1.4505	64.75525	-126.38855	17.6239	270.19958	-181.17371
1.451	59.1156	-53.67737	48.13843	107.65686	-189.23035
1.4515	42.29736	57.60498	-15.20691	-17.01965	-198.49548
1.452	38.974	137.66785	-115.51208	-19.23523	-225.98877
1.4525	29.40674	125.38147	-136.25793	53.67737	-243.91479
1.453	24.67346	98.29102	-80.06287	33.43506	-209.9762
1.4535	16.61682	86.50818	-66.26587	147.43652	-161.83777
1.454	17.12036	90.03296	-64.75525	229.81567	-178.85742
1.4545	11.48071	65.3595	-5.63965	157.80945	-207.35779
1.455	-24.87488	36.35559	112.49084	106.9519	-149.45068
1.4555	-23.8678	-61.43188	167.88025	57.70569	-1.51062
1.456	-28.19824	-183.99353	32.83081	23.56567	161.73706
1.4565	-52.46887	-237.57019	10.37292	-75.53101	336.66687
1.457	-46.02356	-233.74329	75.02747	-252.07214	445.2301
1.4575	-45.11719	-182.28149	213.19885	-345.42847	396.08459
1.458	-59.1156	-66.46729	270.80383	-198.39478	226.29089
1.4585	-75.63171	43.00232	215.41443	34.54285	161.83777
1.459	-67.77649	129.81262	87.51526	40.38391	205.94788
1.4595	-75.73242	219.44275	-57.30286	17.42249	188.72681
1.46	-87.41455	290.24048	-77.64587	46.92993	153.88184
1.4605	-71.60339	239.38293	-145.32166	-89.93225	164.95972
1.461	-40.48462	240.1886	-152.57263	-181.97937	70.29419
1.4615	-36.15417	196.88416	-76.63879	-104.63562	-36.35559
1.462	-33.73718	49.34692	47.8363	-76.33667	-34.94568
1.4625	-21.85364	-2.41699	65.56091	-191.24451	63.94958
1.463	-21.85364	28.60107	79.15649	-346.93909	109.26819
1.4635	-2.31628	106.54907	124.67651	-478.46375	121.75598
1.464	7.15027	127.29492	231.72913	-541.70837	47.33276
1.4645	31.32019	52.46887	206.04858	-485.51331	12.18567
1.465	72.71118	-12.28638	46.12427	-421.46301	209.77478
1.4655	59.31702	-1.81274	-119.03687	-254.48914	363.85803
1.466	23.16284	68.07861	-292.55676	-80.16357	369.6991
1.4665	40.98816	107.05261	-518.64624	144.31458	325.58899
1.467	58.41064	139.5813	-586.72485	245.42542	268.08472
1.4675	69.38782	104.4342	-428.10974	183.48999	219.84558
1.468	42.19666	12.89062	-175.73547	47.7356	204.84009
1.4685	0.10071	15.50903	9.16443	-93.85986	254.0863
1.469	-33.43506	-5.33752	-74.32251	-141.29333	343.91785
1.4695	-41.4917	-111.58447	-111.9873	-94.2627	331.02722
1.47	-10.0708	-203.32947	-215.61584	83.99048	229.41284
1.4705	-0.60425	-165.46326	-421.96655	247.84241	102.21863
1.471	-49.24622	-163.75122	-274.22791	97.68677	-9.56726
1.4715	-60.52551	-206.55212	111.28235	-227.80151	-144.81812
1.472	-1.51062	-183.08716	334.24988	-171.90857	-182.48291
1.4725	0.90637	-117.72766	285.40649	139.68201	-222.36328
1.473	-24.37134	-100.6073	150.55847	330.7251	-238.47656
1.4735	-65.76233	-96.67969	17.01965	336.96899	-188.92822
1.474	-74.02039	-139.68201	-53.87878	253.68347	-166.87317
1.4745	-59.51843	-154.78821	2.5177	416.42761	-221.75903
1.475	-72.40906	-155.79529	179.56238	362.2467	-318.33801
1.4755	-87.71667	-168.4845	256.30188	258.31604	-364.96582
1.476	-65.15808	-177.74963	183.89282	151.86768	-334.552
1.4765	-41.39099	-110.27527	177.64893	114.10217	-284.09729
1.477	-14.80408	-18.12744	153.3783	115.31067	-234.95178
1.4775	-1.91345	7.65381	142.50183	51.26038	-226.49231
1.478	12.78992	0.40283	184.49707	-12.48779	-273.42224
1.4785	5.0354	-38.67188	195.47424	34.94568	-286.31287
1.479	14.80408	-68.17932	176.23901	123.16589	-345.93201
1.4795	34.94568	-70.59631	188.42468	211.08398	-438.98621
1.48	44.41223	-51.86462	143.91174	297.89429	-480.47791
1.4805	37.56409	-44.71436	57.70569	331.53076	-472.9248
1.481	36.55701	-33.63647	44.0094	382.48901	-401.72424
1.4815	0.10071	2.71912	38.974	286.51428	-232.83691
1.482	-47.03064	50.15259	12.08496	181.77795	-129.00696
1.4825	-91.34216	55.2887	-41.79382	164.55688	20.04089
1.483	-102.52075	26.88904	-133.74023	90.5365	195.17212
1.4835	-110.6781	7.75452	-144.81812	-74.2218	322.56775
1.484	-119.54041	-14.30054	-151.26343	-200.50964	422.36938
1.4845	-125.18005	20.94727	-238.87939	-256.90613	473.83118
1.485	-96.98181	81.87561	-201.71814	-307.66296	472.32056
1.4855	-42.39807	118.93616	-142.099	-359.729	480.88074
1.486	13.797	56.09436	-90.13367	-418.34106	563.76343
1.4865	79.35791	84.69543	-58.91418	-491.15295	584.10645
1.487	81.06995	73.21472	-138.87634	-440.49683	447.24426
